,bt,transmission,ownerNo,model,modelYear,variantName,City,Insurance Validity,Fuel Type,Kms Driven,Seating Capacity,Mileage,price,Age_of_the_Car
4471,Sedan,Automatic,1,Honda Amaze,2021,VX CVT BSVI,Bangalore,Not Available,Petrol,32293.0,5,29.0,731000,3
4472,SUV,Manual,1,Jeep Compass,2018,2.0 Sport,Bangalore,Not Available,Diesel,131511.0,5,29.0,1000000,6
4473,Hatchback,Manual,2,Maruti Swift,2012,VDI,Bangalore,Not Available,Diesel,145716.0,5,29.0,300000,12
4474,Sedan,Manual,1,Maruti Ciaz,2017,1.4 Alpha,Bangalore,Not Available,Petrol,38943.0,5,29.0,607000,7
4475,Sedan,Automatic,1,BMW 5 Series,2012,525d,Bangalore,Comprehensive,Diesel,107000.0,5,29.0,1275000,12
4476,SUV,Manual,1,Kia Sonet,2020,HTK Plus Diesel iMT BSVI,Bangalore,Third Party,Diesel,49503.0,5,29.0,995000,4
4477,Hatchback,Manual,1,Maruti Baleno,2018,Delta Diesel,Bangalore,Comprehensive,Diesel,83083.0,5,29.0,675000,6
4478,Hatchback,Manual,1,Maruti Alto K10,2023,STD,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,276000,1
4479,Hatchback,Manual,1,Maruti Wagon R,2016,VXI BS IV,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,182000,8
4480,Hatchback,Manual,1,Hyundai EON,2011,Era,Bangalore,Third Party insurance,Petrol,100000.0,5,29.0,130000,13
4481,Hatchback,Manual,1,Hyundai EON,2012,Era,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,130000,12
4482,Hatchback,Manual,2,Ford Figo,2011,Petrol LXI,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,110000,13
4483,Hatchback,Manual,2,Maruti Zen Estilo,2008,VXI BSIII,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,0,16
4484,Hatchback,Manual,1,Hyundai EON,2011,Era,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,130000,13
4485,SUV,Manual,1,Nissan Magnite,2022,XE BSVI,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,650000,2
4486,Hatchback,Manual,1,Renault KWID,2016,RXT,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,250000,8
4487,Hatchback,Manual,1,Maruti Alto,2012,Green Std BSIV,Bangalore,Third Party insurance,CNG,60000.0,5,29.0,130000,12
4488,Hatchback,Manual,1,Maruti Alto 800,2021,LXI,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,330000,3
4489,Sedan,Manual,1,Maruti Swift Dzire,2020,VXI 1.2,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,600000,4
4490,Hatchback,Manual,2,Maruti Wagon R,2009,LX BSIII,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,100000,15
4491,Hatchback,Manual,1,Maruti Swift,2013,VXI,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,335000,11
4492,SUV,Automatic,3,Ford Ecosport,2014,1.5 Ti VCT AT Titanium,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,400000,10
4493,Hatchback,Manual,1,Hyundai Santro Xing,2011,GLS,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,180000,13
4494,SUV,Manual,1,MG Hector,2019,Hybrid Sharp MT BSIV,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,900000,5
4495,Hatchback,Automatic,1,Maruti Celerio,2018,ZXI Optional AMT BSIV,Bangalore,Third Party insurance,Petrol,100000.0,5,29.0,400000,6
4496,Hatchback,Manual,1,Citroen C3,2022,Puretech 110 Feel,Bangalore,Third Party insurance,Petrol,10000.0,5,29.0,700000,2
4497,SUV,Manual,1,Maruti Vitara Brezza,2021,LXI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,745000,3
4498,SUV,Manual,1,Kia Seltos,2020,HTK Plus D,Bangalore,Third Party insurance,Diesel,70000.0,5,29.0,1166000,4
4499,Hatchback,Manual,1,Maruti Wagon R,2021,VXI,Bangalore,Third Party insurance,Petrol,10000.0,5,29.0,500000,3
4500,Hatchback,Automatic,2,Maruti Alto K10,2018,VXI AGS Optional,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,350000,6
4501,SUV,Manual,2,Tata Nexon,2018,1.5 Revotorq XM,Bangalore,Third Party insurance,Diesel,50000.0,5,29.0,600000,6
4502,Hatchback,Manual,1,Datsun GO,2016,T BSIV,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,225000,8
4503,Sedan,Manual,2,Maruti Swift Dzire,2010,LDi,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,190000,14
4504,Hatchback,Manual,1,Maruti Alto,2010,LXi,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,185000,14
4505,Hatchback,Manual,2,Chevrolet Beat,2014,Diesel LS,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,150000,10
4506,Sedan,Manual,1,Honda Amaze,2021,S Petrol,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,800000,3
4507,Sedan,Manual,2,Honda Amaze,2016,SX i DTEC,Bangalore,Third Party insurance,Diesel,60000.0,5,29.0,430000,8
4508,Sedan,Manual,2,Maruti Swift Dzire,2011,VXi,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,225000,13
4509,Hatchback,Manual,3,Maruti Alto,2008,LX,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,0,16
4510,Hatchback,Manual,2,Hyundai i10,2010,Asta 1.2,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,175000,14
4511,Sedan,Manual,1,Hyundai Accent,2008,GLE,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,100000,16
4512,Sedan,Manual,1,Maruti Swift Dzire,2011,VXi,Bangalore,Third Party insurance,Petrol,100000.0,5,29.0,200000,13
4513,Hatchback,Manual,1,Hyundai Santro Xing,2007,XE,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,100000,17
4514,SUV,Manual,1,Mahindra XUV300,2022,W8 Option BSVI,Bangalore,Third Party insurance,Petrol,10000.0,5,29.0,1200000,2
4515,SUV,Manual,1,Mahindra XUV300,2020,W8 Option BSVI,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,1070000,4
4516,Hatchback,Manual,1,Hyundai EON,2015,Era Plus,Bangalore,Third Party insurance,Petrol,80000.0,5,29.0,248000,9
4517,Hatchback,Manual,1,Maruti Alto 800,2020,VXI BSVI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,400000,4
4518,Hatchback,Manual,2,Maruti Alto,2007,Std BSII,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,125000,17
4519,Hatchback,Manual,1,Honda Jazz,2016,1.5 VX i DTEC,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,400000,8
4520,Hatchback,Manual,1,Maruti Alto 800,2020,LXI,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,310000,4
4521,Sedan,Manual,1,Maruti Swift Dzire,2014,LXI,Bangalore,Third Party insurance,Petrol,80000.0,5,29.0,350000,10
4522,SUV,Manual,1,Jeep Compass,2017,2.0 Limited,Bangalore,Third Party insurance,Diesel,80000.0,5,29.0,1300000,7
4523,SUV,Manual,1,Honda WR-V,2021,VX,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,850000,3
4524,SUV,Manual,1,Honda WR-V,2022,VX,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,950000,2
4525,SUV,Manual,1,Jeep Compass,2018,2.0 Limited,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,1214000,6
4526,Sedan,Manual,1,Hyundai Aura,2021,S,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,670000,3
4527,SUV,Manual,1,Maruti Vitara Brezza,2017,VDi,Bangalore,Third Party insurance,Diesel,90000.0,5,29.0,850000,7
4528,Hatchback,Manual,1,Renault KWID,2017,RXL,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,300000,7
4529,Hatchback,Manual,1,Maruti Alto 800,2020,LXI,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,330000,4
4530,SUV,Manual,3,Maruti Vitara Brezza,2018,VDi,Bangalore,Third Party insurance,Diesel,40000.0,5,29.0,750000,6
4531,Hatchback,Manual,2,Maruti Wagon R,2009,LXI Minor,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,125000,15
4532,Sedan,Manual,2,Maruti Swift Dzire,2009,ZDi,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,250000,15
4533,Hatchback,Manual,1,Maruti Alto 800,2019,VXI BSIV,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,370000,5
4534,SUV,Manual,1,Renault Duster,2013,110PS Diesel RxL,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,325000,11
4535,Hatchback,Manual,3,Chevrolet Beat,2012,Diesel LS,Bangalore,Third Party insurance,Diesel,50000.0,5,29.0,122000,12
4536,Hatchback,Manual,2,Hyundai i10,2008,Magna,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,150000,16
4537,Hatchback,Manual,1,Maruti Alto 800,2020,VXI BSVI,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,325000,4
4538,Sedan,Manual,2,Hyundai Accent,2009,Executive LPG,Bangalore,Third Party insurance,LPG,150000.0,5,29.0,100000,15
4539,Hatchback,Manual,2,Maruti Wagon R,2009,LXI Minor,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,125000,15
4540,SUV,Automatic,1,Tata Nexon,2021,XMA AMT S BSVI,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,950000,3
4541,Hatchback,Manual,2,Maruti Swift,2014,LDI BSIV,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,380000,10
4542,Hatchback,Manual,2,Maruti Zen Estilo,2007,LXI BSIII,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,0,17
4543,Hatchback,Manual,1,Maruti Alto 800,2022,LXI,Bangalore,Third Party insurance,Petrol,10000.0,5,29.0,425000,2
4544,SUV,Manual,1,Kia Seltos,2021,HTX G,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,1450000,3
4545,Hatchback,Manual,2,Maruti Baleno,2018,1.2 Zeta,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,590000,6
4546,Hatchback,Manual,2,Maruti Baleno,2018,1.2 Zeta,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,590000,6
4547,Hatchback,Manual,1,Maruti Alto 800,2018,LXI,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,280000,6
4548,Hatchback,Manual,2,Maruti Celerio,2014,VXI,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,250000,10
4549,SUV,Manual,1,Maruti SX4 S Cross,2017,Alpha DDiS 200 SH,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,500000,7
4550,Hatchback,Manual,1,Maruti Swift,2021,ZXI BSVI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,650000,3
4551,Sedan,Manual,2,Tata Tigor,2019,1.2 Revotron XZ,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,500000,5
4552,Sedan,Manual,2,Tata Indigo,2011,CR4,Bangalore,Third Party insurance,Diesel,90000.0,5,29.0,161000,13
4553,SUV,Manual,2,Honda WR-V,2023,VX,Bangalore,Third Party insurance,Petrol,10000.0,5,29.0,1000000,1
4554,Hatchback,Manual,1,Tata Tiago,2020,XZ,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,520000,4
4555,Hatchback,Manual,1,Maruti Alto K10,2013,2010-2014 VXI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,250000,11
4556,SUV,Manual,1,Renault Duster,2013,110PS Diesel RxZ,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,350000,11
4557,Hatchback,Manual,1,Hyundai i10,2017,Sportz 1.1L LPG,Bangalore,Third Party insurance,LPG,120000.0,5,29.0,400000,7
4558,Hatchback,Manual,3,Maruti Alto,2012,LXi,Bangalore,Third Party insurance,Petrol,100000.0,5,29.0,150000,12
4559,Sedan,Manual,1,Maruti Swift Dzire,2016,VDI,Bangalore,Third Party insurance,Diesel,90000.0,5,29.0,460000,8
4560,Sedan,Manual,1,Chevrolet Sail,2017,1.3 Base,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,425000,7
4561,Hatchback,Manual,1,Maruti Baleno RS,2019,1.0 Petrol,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,650000,5
4562,Hatchback,Manual,1,Maruti Alto 800,2022,VXI BSVI,Bangalore,Third Party insurance,Petrol,10000.0,5,29.0,456000,2
4563,SUV,Manual,1,Renault Duster,2013,110PS Diesel RxL,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,350000,11
4564,Sedan,Manual,1,Maruti Swift Dzire,2015,VDI,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,375000,9
4565,Sedan,Manual,2,Hyundai Verna,2012,1.6 SX CRDi (O),Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,400000,12
4566,Sedan,Manual,1,Honda Amaze,2016,E i-Dtech,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,400000,8
4567,Hatchback,Manual,2,Hyundai EON,2017,Era Plus,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,230000,7
4568,Hatchback,Manual,2,Tata Altroz,2021,XZ Plus BSVI,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,725000,3
4569,Sedan,Manual,1,Volkswagen Vento,2014,Petrol Highline,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,450000,10
4570,Hatchback,Manual,2,Nissan Micra,2016,Diesel XE,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,300000,8
4571,Hatchback,Manual,3,Chevrolet Beat,2011,LT,Bangalore,Third Party insurance,Petrol,90000.0,5,29.0,160000,13
4572,Hatchback,Manual,1,Maruti Swift,2023,ZXI BSVI,Bangalore,Third Party insurance,Petrol,10000.0,5,29.0,640000,1
4573,Sedan,Manual,1,Hyundai Aura,2021,S,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,675000,3
4574,SUV,Manual,1,Renault Duster,2012,85PS Diesel RxL Optional with Nav,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,300000,12
4575,Hatchback,Manual,2,Maruti Alto 800,2015,LXI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,250000,9
4576,Sedan,Manual,3,Tata Zest,2017,Quadrajet 1.3 75PS XE,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,450000,7
4577,Hatchback,Manual,1,Hyundai EON,2017,Era Plus,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,260000,7
4578,SUV,Manual,1,Ford Ecosport,2014,1.5 DV5 MT Titanium,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,450000,10
4579,Sedan,Manual,2,Chevrolet Cruze,2013,LTZ,Bangalore,Third Party insurance,Diesel,70000.0,5,29.0,380000,11
4580,Hatchback,Manual,1,Renault KWID,2017,RXT,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,300000,7
4581,Hatchback,Manual,3,Maruti Alto,2009,LXi,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,150000,15
4582,Hatchback,Manual,2,Hyundai i10,2012,Magna,Bangalore,Third Party insurance,Petrol,90000.0,5,29.0,200000,12
4583,Hatchback,Manual,1,Maruti Wagon R,2017,VXI BS IV,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,400000,7
4584,Hatchback,Automatic,1,Maruti Wagon R,2015,AMT VXI,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,350000,9
4585,Hatchback,Manual,1,Hyundai EON,2015,Era Plus,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,250000,9
4586,Sedan,Manual,1,Toyota Etios,2011,G,Bangalore,Third Party insurance,Petrol,80000.0,5,29.0,350000,13
4587,Hatchback,Manual,1,Maruti Wagon R,2012,LXI BS IV,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,300000,12
4588,Hatchback,Manual,3,Maruti Ritz,2009,LDi,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,300000,15
4589,Hatchback,Manual,2,Maruti Ritz,2013,VDi,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,300000,11
4590,Hatchback,Manual,2,Maruti Alto 800,2015,LXI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,250000,9
4591,Hatchback,Manual,2,Datsun RediGO,2020,A,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,300000,4
4592,SUV,Manual,1,Hyundai Venue,2021,SX Turbo BSIV,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,1000000,3
4593,Hatchback,Manual,2,Nissan Micra Active,2013,XV Petrol,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,200000,11
4594,Sedan,Automatic,2,Honda City,2013,1.5 S AT,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,350000,11
4595,Sedan,Automatic,1,Maruti Swift Dzire,2017,AGS ZDI Plus,Bangalore,Third Party insurance,Diesel,80000.0,5,29.0,700000,7
4596,Sedan,Automatic,1,Honda Amaze,2021,V CVT Petrol,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,800000,3
4597,Sedan,Manual,1,Tata Tigor,2022,XZ CNG BSVI,Bangalore,Third Party insurance,CNG,30000.0,5,29.0,819999,2
4598,Hatchback,Manual,1,Tata Altroz,2020,XZ Option,Bangalore,Third Party insurance,Petrol,90000.0,5,29.0,675000,4
4599,Hatchback,Manual,1,Maruti Alto 800,2018,LXI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,320000,6
4600,Sedan,Manual,1,Honda Amaze,2014,S i-Dtech,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,325000,10
4601,SUV,Manual,1,Maruti Vitara Brezza,2020,ZXI,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,950000,4
4602,SUV,Manual,1,Maruti Vitara Brezza,2020,ZXI,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,950000,4
4603,Hatchback,Manual,1,Datsun RediGO,2017,T Option,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,300000,7
4604,Hatchback,Manual,2,Hyundai i10,2014,Sportz,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,350000,10
4605,Sedan,Automatic,1,Skoda Superb,2012,Elegance 1.8 TSI AT,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,500000,12
4606,Sedan,Automatic,1,Skoda Superb,2012,Elegance 1.8 TSI AT,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,500000,12
4607,Sedan,Automatic,1,Skoda Superb,2012,Elegance 1.8 TSI AT,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,500000,12
4608,Sedan,Manual,1,Maruti SX4,2010,VXI,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,250000,14
4609,Sedan,Manual,1,Honda Amaze,2013,S i-Dtech,Bangalore,Third Party insurance,Diesel,90000.0,5,29.0,400000,11
4610,SUV,Manual,1,Nissan Terrano,2014,XL 85 PS,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,400000,10
4611,Hatchback,Manual,2,Maruti Baleno,2021,Zeta,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,800000,3
4612,Hatchback,Manual,1,Maruti Wagon R,2019,VXI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,500000,5
4613,Hatchback,Manual,1,Maruti Swift,2022,VXI BSVI,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,725000,2
4614,Sedan,Manual,3,Hyundai Verna,2011,1.6 SX,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,300000,13
4615,Sedan,Manual,1,Maruti Swift Dzire,2014,VDI,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,400000,10
4616,Hatchback,Manual,1,Maruti Baleno,2021,Zeta,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,800000,3
4617,Hatchback,Manual,1,Maruti Swift,2014,ZDi,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,450000,10
4618,Sedan,Manual,1,Hyundai Elantra,2013,CRDi S,Bangalore,Third Party insurance,Diesel,121000.0,5,29.0,450000,11
4619,Sedan,Manual,1,Maruti Swift Dzire,2013,VDI,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,500000,11
4620,Hatchback,Manual,3,Maruti Ritz,2011,VXi,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,165000,13
4621,Sedan,Manual,1,Maruti Ciaz,2018,1.3 Alpha,Bangalore,Third Party insurance,Diesel,60000.0,5,29.0,700000,6
4622,Hatchback,Manual,1,Renault KWID,2022,1.0 RXL BSVI,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,550000,2
4623,Sedan,Automatic,1,Honda City,2021,ZX CVT,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,1525000,3
4624,Hatchback,Manual,2,Maruti Zen Estilo,2007,LXI BSIII,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,100000,17
4625,Hatchback,Manual,2,Maruti Alto 800,2015,LXI,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,220000,9
4626,Sedan,Manual,1,Maruti Swift Dzire,2018,VDI,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,630000,6
4627,Hatchback,Manual,2,Hyundai i10,2013,Magna,Bangalore,Third Party insurance,Petrol,90000.0,5,29.0,350000,11
4628,Hatchback,Manual,3,Maruti Swift,2012,ZDi,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,350000,12
4629,Sedan,Manual,2,Maruti Swift Dzire,2014,LDI,Bangalore,Third Party insurance,Diesel,90000.0,5,29.0,450000,10
4630,Sedan,Manual,2,Maruti Swift Dzire,2014,LDI,Bangalore,Third Party insurance,Diesel,90000.0,5,29.0,450000,10
4631,Hatchback,Manual,1,Hyundai i10,2011,Magna,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,200000,13
4632,Hatchback,Manual,2,Maruti Alto 800,2015,LXI,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,225000,9
4633,Sedan,Manual,1,Maruti Swift Dzire,2013,VDI,Bangalore,Third Party insurance,Diesel,100000.0,5,29.0,370000,11
4634,Hatchback,Manual,2,Citroen C3,2023,Feel Dual Tone Turbo,Bangalore,Third Party insurance,Petrol,90000.0,5,29.0,730000,1
4635,Sedan,Manual,2,Maruti Ciaz,2017,1.4 Alpha,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,610000,7
4636,SUV,Manual,1,Maruti SX4 S Cross,2019,Zeta DDiS 200 SH,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,800000,5
4637,SUV,Manual,2,Renault Duster,2013,110PS Diesel RxZ Plus,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,400000,11
4638,Hatchback,Manual,3,Maruti Alto,2009,LXi,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,150000,15
4639,Hatchback,Manual,1,Hyundai i10,2016,Sportz 1.1L,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,300000,8
4640,Sedan,Manual,1,Maruti Swift Dzire,2020,VXI BSVI,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,700000,4
4641,Sedan,Manual,1,Hyundai Aura,2020,SX,Bangalore,Third Party insurance,Petrol,30000.0,5,29.0,650000,4
4642,Hatchback,Manual,2,Maruti Wagon R,2012,LXI BS IV,Bangalore,Third Party insurance,Petrol,100000.0,5,29.0,200000,12
4643,Hatchback,Manual,1,Tata Altroz,2020,XT BSVI,Bangalore,Third Party insurance,Petrol,40000.0,5,29.0,700000,4
4644,Hatchback,Manual,2,Hyundai Grand i10,2016,Magna,Bangalore,Third Party insurance,Petrol,100000.0,5,29.0,340000,8
4645,Sedan,Manual,2,Maruti Swift Dzire Tour,2018,1.3 S Diesel,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,420000,6
4646,SUV,Manual,1,Maruti Vitara Brezza,2018,ZDi Plus,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,900000,6
4647,Sedan,Automatic,1,Maruti Ciaz,2019,Delta Automatic BSIV,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,730000,5
4648,Sedan,Automatic,1,Maruti Ciaz,2019,Delta Automatic BSIV,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,730000,5
4649,Hatchback,Manual,1,Maruti Swift,2022,ZXI BSVI,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,810000,2
4650,Sedan,Manual,1,Maruti Swift Dzire,2016,VXI,Bangalore,Third Party insurance,Petrol,150000.0,5,29.0,500000,8
4651,Hatchback,Manual,2,Maruti Alto K10,2014,2010-2014 VXI,Bangalore,Third Party insurance,Petrol,90000.0,5,29.0,250000,10
4652,Hatchback,Manual,1,Renault Pulse,2012,RxL,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,200000,12
4653,Sedan,Manual,1,Tata Zest,2014,Revotron 1.2T XMS,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,400000,10
4654,Hatchback,Manual,2,Maruti Alto,2011,LXi,Bangalore,Third Party insurance,Petrol,90000.0,5,29.0,200000,13
4655,Hatchback,Manual,1,Fiat Avventura,2015,Power Up 1.3 Active,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,350000,9
4656,Sedan,Manual,1,Honda City,2015,i DTEC VX,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,600000,9
4657,Sedan,Manual,1,Hyundai Xcent,2014,1.2 Kappa SX,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,400000,10
4658,Hatchback,Manual,3,Maruti Alto K10,2016,VXI,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,302000,8
4659,Sedan,Manual,1,Hyundai Aura,2022,SX,Bangalore,Third Party insurance,Petrol,20000.0,5,29.0,830000,2
4660,Sedan,Manual,1,Maruti Swift Dzire,2014,VDI,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,500000,10
4661,Hatchback,Manual,2,Maruti Ritz,2010,LDi,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,180000,14
4662,Sedan,Manual,1,Hyundai Accent,2011,Executive,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,300000,13
4663,Hatchback,Manual,3,Maruti Alto K10,2016,VXI,Bangalore,Third Party insurance,Petrol,50000.0,5,29.0,320000,8
4664,Sedan,Manual,1,Hyundai Verna,2013,1.6 CRDI,Bangalore,Third Party insurance,Diesel,120000.0,5,29.0,450000,11
4665,Hatchback,Manual,1,Maruti Alto K10,2020,VXI,Bangalore,Third Party insurance,Petrol,70000.0,5,29.0,450000,4
4666,Hatchback,Manual,3,Maruti Alto K10,2016,VXI,Bangalore,Third Party insurance,Petrol,60000.0,5,29.0,320000,8
4667,Hatchback,Manual,3,Ford Figo,2011,Petrol Titanium,Bangalore,Third Party insurance,Petrol,120000.0,5,29.0,200000,13
4668,Sedan,Manual,1,Volkswagen Passat,2013,Diesel Trendline,Bangalore,Third Party insurance,Diesel,150000.0,5,29.0,680000,11
